prvdr_num,hospital_name,address,city,state,zip_code,lat,lon
420020,TIDELANDS HEALTH,"606 BLACK RIVER RD DRAWER 1718 GEORGETOWN, SC",GEORGETOWN,SC,29440,33.379078,-79.285344
420026,PROVIDENCE HEALTH,"2435 FOREST DR COLUMBIA, SC",COLUMBIA,SC,29204,34.013278,-81.012142
420027,ANMED HEALTH,"800 N FANT ST ANDERSON, SC",ANDERSON,SC,29621,34.511071,-82.647355
420030,COLLETON MEDICAL CENTER,"501 ROBERTSON BOULEVARD WALTERBORO, SC",WALTERBORO,SC,29488,32.921855,-80.67088
420033,GHS GREER MEMORIAL HOSPITAL,"830 SOUTH BUNCOMBE ROAD GREER, SC",GREER,SC,29650,34.91931,-82.242031
420036,SPRINGS MEMORIAL HOSPITAL,"800 W MEETING ST LANCASTER, SC",LANCASTER,SC,29720,34.716906,-80.786842
420037,GHS HILLCREST MEMORIAL HOSPITAL,"729 SOUTH EAST MAIN STREET SIMPSONVILLE, SC",SIMPSONVILLE,SC,29681,34.719015,-82.249908
420038,GHS  LAURENS COUNTY MEMORIAL HOSPITAL,"22725 HIGHWAY 76 EAST CLINTON, SC",CLINTON,SC,29325,34.479718,-81.941152
420043,MARY BLACK HEALTH SYSTEM GAFFNEY,"1530 N LIMESTONE ST GAFFNEY, SC",GAFFNEY,SC,29340,35.090092,-81.635753
420048,KERSHAWHEALTH,"1315 ROBERTS STREET CAMDEN, SC",CAMDEN,SC,29020,34.253164,-80.589579
420049,CONWAY MEDICAL CENTER,"300 SINGLETON RIDGE ROAD CONWAY, SC",CONWAY,SC,29526,33.786517,-79.00287
420051,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,"555 E CHEVES ST BOX 8700 FLORENCE, SC",FLORENCE,SC,29506,34.195931,-79.758784
420053,NEWBERRY COUNTY MEMORIAL HOSPITAL,"2669 KINARD ST PO BOX 497 NEWBERRY, SC",NEWBERRY,SC,29108,34.290565,-81.604071
420055,CAROLINAS HOSPITAL SYSTEM MARION,"2829 E HWY 76 MULLINS, SC",MULLINS,SC,29574,34.189232,-79.321945
420057,MCLEOD MEDICAL CENTER - DARLINGTON,"701 CASHUA FERRY ROAD DARLINGTON, SC",DARLINGTON,SC,29540,34.312988,-79.838253
420065,BON SECOURS-ST FRANCIS XAVIER HOSPITAL,"2095 HENRY TECKLENBURG DRIVE CHARLESTON, SC",CHARLESTON,SC,29414,32.810751,-80.042264
420066,LAKE CITY COMMUNITY HOSPITAL,"258 N RON MCNAIR BLVD LAKE CITY, SC",LAKE CITY,SC,29560,33.88037,-79.759089
420067,BEAUFORT COUNTY MEMORIAL HOSPITAL,"955 RIBAUT RD BEAUFORT, SC",BEAUFORT,SC,29902,32.417244,-80.688546
420068,TRMC OF ORANGEBURG & CALHOUN,"3000 ST MATTHEWS RD BOX 1806 ORANGEBURG, SC",ORANGEBURG,SC,29115,33.540783,-80.832814
420070,PALMETTO HEALTH TUOMEY HOSPITAL,"129 N WASHINGTON ST SUMTER, SC",SUMTER,SC,29150,33.923461,-80.344359
420071,SELF REGIONAL HEALTHCARE,"1325 SPRING STREET GREENWOOD, SC",GREENWOOD,SC,29646,34.175362,-82.157868
420072,HAMPTON REGIONAL MEDICAL CENTER,"595 WEST CAROLINA AVENUE VARNVILLE, SC",VARNVILLE,SC,29944,32.855258,-81.087692
420073,LEXINGTON MEDICAL CENTER,"2720 SUNSET BLVD WEST COLUMBIA, SC",WEST COLUMBIA,SC,29169,34.004403,-81.114361
420078,GHS GREENVILLE MEMORIAL HOSPITAL,"701 GROVE RD GREENVILLE, SC",GREENVILLE,SC,29605,34.821617,-82.41359
420079,TRIDENT MEDICAL CENTER,"9330 MEDICAL PLAZA DR CHARLESTON, SC",CHARLESTON,SC,29406,32.975128,-80.072274
420080,HILTON HEAD REGIONAL MEDICAL CENTER,"25 HOSPITAL CENTER BLVD HILTON HEAD ISLAND, SC",HILTON HEAD ISLAND,SC,29925,32.21932,-80.7125
420082,AIKEN REGIONAL MEDICAL CENTER,"302 UNIVERSITY PARKWAY AIKEN, SC",AIKEN,SC,29801,33.56989,-81.765071
420083,MARY BLACK HEALTH SYSTEM SPARTANBURG,"1700 SKYLYN DR PO BOX 3217 SPARTANBURG, SC",SPARTANBURG,SC,29307,34.978285,-81.893659
420085,GRAND STRAND REGIONAL MEDICAL CENTER,"809 82ND PARKWAY MYRTLE BEACH, SC",MYRTLE BEACH,SC,29572,33.754763,-78.817079
420086,PALMETTO HEALTH BAPTIST,"1330 TAYLOR AT MARION ST COLUMBIA, SC",COLUMBIA,SC,29220,34.007227,-81.033748
420087,ROPER HOSPITAL,"316 CALHOUN ST CHARLESTON, SC",CHARLESTON,SC,29401,32.782372,-79.948734
420089,EAST COOPER MEDICAL CENTER,"2000 HOSPITAL DR MOUNT PLEASANT, SC",MOUNT PLEASANT,SC,29464,32.820997,-79.849613
420091,CAROLINAS HOSPITAL SYSTEM,"805 PAMPLICO HWY BOX 100550 FLORENCE, SC",FLORENCE,SC,29505,34.158829,-79.754236
420101,COASTAL CAROLINA HOSPITAL,"1000 MEDICAL CENTER DRIVE HARDEEVILLE, SC",HARDEEVILLE,SC,29927,32.314817,-81.055429
420102,GHS PATEWOOD MEMORIAL HOSPITAL,"175 PATEWOOD DRIVE GREENVILLE, SC",GREENVILLE,SC,29615,34.852735,-82.326115
420103,PELHAM MEDICAL CENTER,"250 WESTMORELAND ROAD GREER, SC",GREER,SC,29651,34.86351,-82.217661
420104,MOUNT PLEASANT HOSPITAL,"3500 HIGHWAY 17 NORTH MOUNT PLEASANT, SC",MOUNT PLEASANT,SC,29466,32.877082,-79.7679
420105,MCLEOD LORIS  HOSPITAL,"3655 MITCHELL STREET LORIS, SC",LORIS,SC,29569,34.057697,-78.897796
420107,MCLEOD HEALTH CHERAW,"711 CHESTERFIELD HIGHWAY CHERAW, SC",CHERAW,SC,29520,34.695372,-79.918096
420108,UNION MEDICAL CENTER,"322 WEST SOUTH STREET UNION, SC",UNION,SC,29379,34.711438,-81.628668
420109,MCLEOD HEALTH CLARENDON,"10 EAST HOSPITAL STREET MANNING, SC",MANNING,SC,29102,33.687869,-80.212039
421300,ALLENDALE COUNTY HOSPITAL,"1787 ALLENDALE FAIRFAX RD FAIRFAX, SC",FAIRFAX,SC,29827,32.966225,-81.247727
421301,ABBEVILLE AREA MEDICAL CENTER,"420 THOMSON CIRCLE ABBEVILLE, SC",ABBEVILLE,SC,29620,34.156125,-82.380174
421303,WILLIAMSBURG REGIONAL HOSPITAL,"500 NELSON BOULEVARD KINGSTREE, SC",KINGSTREE,SC,29556,33.660662,-79.820252
421304,EDGEFIELD COUNTY HOSPITAL,"300 RIDGE MEDICAL PLAZA EDGEFIELD, SC",EDGEFIELD,SC,29824,33.777444,-81.929835
423300,SHRINERS HOSPITALS FOR CHILDREN,"950 WEST FARIS ROAD GREENVILLE, SC",GREENVILLE,SC,29605,34.816062,-82.412968
430005,PRAIRIE LAKES HOSPITAL,"401 9TH AVENUE NW POST OFFICE BOX 1210 WATERTOWN, SD",WATERTOWN,SD,57201,44.910837,-97.120812
430008,BROOKINGS HEALTH SYSTEM,"300 22ND AVE BROOKINGS, SD",BROOKINGS,SD,57006,44.307751,-96.768199
430012,AVERA SACRED HEART HOSPITAL,"501 SUMMIT ST YANKTON, SD",YANKTON,SD,57078,42.872573,-97.406945
430013,AVERA QUEEN OF PEACE,"525 N FOSTER MITCHELL, SD",MITCHELL,SD,57301,43.713842,-98.007325
430014,AVERA ST LUKES,"305 S STATE ST POST OFFICE BOX 4450 ABERDEEN, SD",ABERDEEN,SD,57401,45.461795,-98.47935
430015,AVERA ST MARY'S HOSPITAL,"801 E SIOUX PIERRE, SD",PIERRE,SD,57501,44.361268,-100.342235
430016,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,"1325 S CLIFF AVE POST OFFICE BOX 5045 SIOUX FALLS, SD",SIOUX FALLS,SD,57117,43.534607,-96.711304
430027,SANFORD USD MEDICAL CENTER,"1305 W 18TH ST POST OFFICE BOX 5039 SIOUX FALLS, SD",SIOUX FALLS,SD,57117,43.536678,-96.743388
430048,REGIONAL HEALTH SPEARFISH HOSPITAL,"1440 N MAIN ST SPEARFISH, SD",SPEARFISH,SD,57783,44.497887,-103.861136
430077,REGIONAL HEALTH RAPID CITY HOSPITAL,"353 FAIRMONT BLVD POST OFFICE BOX 6000 RAPID CITY, SD",RAPID CITY,SD,57701,44.05861,-103.224964
430082,PHS INDIAN HOSPITAL AT RAPID CITY - SIOUX SAN,"3200 CANYON LAKE DR RAPID CITY, SD",RAPID CITY,SD,57702,44.071261,-103.278376
430089,DUNES SURGICAL HOSPITAL,"600 N SIOUX POINT ROAD DAKOTA DUNES, SD",DAKOTA DUNES,SD,57049,42.504753,-96.496816
430090,SIOUX FALLS SPECIALTY HOSPITAL LLP,"910 EAST 20TH STREET SIOUX FALLS, SD",SIOUX FALLS,SD,57105,43.534829,-96.714388
430091,BLACK HILLS SURGICAL HOSPITAL LLP,"216 ANAMARIA DR RAPID CITY, SD",RAPID CITY,SD,57703,44.046035,-103.222912
430093,SAME DAY SURGERY CENTER LLC,"651 CATHEDRAL DRIVE RAPID CITY, SD",RAPID CITY,SD,57701,44.05919,-103.229102
430095,AVERA HEART HOSPITAL OF SOUTH DAKOTA,"4500 W 69TH ST SIOUX FALLS, SD",SIOUX FALLS,SD,57108,43.489922,-96.780906
430097,SANFORD ABERDEEN MEDICAL CENTER,"2905 3RD AVE SE ABERDEEN, SD",ABERDEEN,SD,57402,45.46214,-98.447237
431300,MADISON REGIONAL HEALTH SYSTEM,"323 SW 10TH ST MADISON, SD",MADISON,SD,57042,43.993021,-97.119752
431301,FAULKTON AREA MEDICAL CENTER,"1300 OAK STREET POST OFFICE BOX 100 FAULKTON, SD",FAULKTON,SD,57438,45.029999,-99.13157
431302,AVERA GETTYSBURG HOSPITAL,"606 EAST GARFIELD GETTYSBURG, SD",GETTYSBURG,SD,57442,45.013551,-99.948128
431305,DOUGLAS COUNTY MEMORIAL HOSPITAL-CAH,"708 8TH ST ARMOUR, SD",ARMOUR,SD,57313,43.324825,-98.344824
431306,PLATTE HEALTH CENTER - CAH,"601 E 7TH ST POST OFFICE BOX 200 PLATTE, SD",PLATTE,SD,57369,43.384182,-98.836395
431307,SANFORD CLEAR LAKE MEDICAL CENTER,"701 THIRD AVENUE SOUTH CLEAR LAKE, SD",CLEAR LAKE,SD,57226,44.752678,-96.68256
431308,EUREKA COMMUNITY HEALTH SERVICES - CAH,"410 9TH ST POST OFFICE BOX 517 EUREKA, SD",EUREKA,SD,57437,45.771616,-99.622616
431310,AVERA FLANDREAU HOSPITAL - CAH,"214 NORTH PRAIRIE STREET FLANDREAU, SD",FLANDREAU,SD,57028,44.050568,-96.590989
431311,SANFORD HOSPITAL WEBSTER - CAH,"1401 W FIRST ST POST OFFICE BOX 489 WEBSTER, SD",WEBSTER,SD,57274,45.339079,-97.52149
431312,MARSHALL COUNTY HEALTHCARE CENTER - CAH,"413 9TH STREET BRITTON, SD",BRITTON,SD,57430,45.789215,-97.746049
431313,FREEMAN MEDICAL CENTER - CAH,"510 E 8TH ST POST OFFICE BOX 370 FREEMAN, SD",FREEMAN,SD,57029,43.347543,-97.431046
431315,WAGNER COMMUNITY MEMORIAL HOSPITAL - CAH,"513 3RD ST SW POST OFFICE BOX 280 WAGNER, SD",WAGNER,SD,57380,43.079081,-98.300996
431316,COMMUNITY MEMORIAL HOSPITAL,"111 W 10TH AVE POST OFFICE BOX 420 REDFIELD, SD",REDFIELD,SD,57469,44.871967,-98.520169
431317,LANDMANN-JUNGMAN MEMORIAL HOSPITAL - CAH,"600 BILLARS ST SCOTLAND, SD",SCOTLAND,SD,57059,43.149494,-97.728104
431320,REGIONAL HEALTH LEAD-DEADWOOD HOSPITAL,"61 CHARLES STREET DEADWOOD, SD",DEADWOOD,SD,57732,44.370048,-103.728348
431321,REGIONAL HEALTH STURGIS HOSPITAL,"2140 JUNCTION AVE STURGIS, SD",STURGIS,SD,57785,44.402787,-103.509122
431322,FALL RIVER HOSPITAL - CAH,"1201 HIGHWAY 71 SOUTH HOT SPRINGS, SD",HOT SPRINGS,SD,57747,43.418312,-103.480783
431323,REGIONAL HEALTH CUSTER HOSPITAL,"1220 MONTGOMERY STREET CUSTER, SD",CUSTER,SD,57730,43.772816,-103.591173
431324,AVERA WESKOTA MEMORIAL MEDICAL CENTER - CAH,"604 1ST ST NE WESSINGTON SPRINGS, SD",WESSINGTON SPRINGS,SD,57382,44.080394,-98.563682
431325,MOBRIDGE REGIONAL HOSPITAL - CAH,"1401 10TH AVE WEST MOBRIDGE, SD",MOBRIDGE,SD,57601,45.546136,-100.448152
431327,ST MICHAEL'S HOSPITAL - CAH,"410 W 16TH AVE TYNDALL, SD",TYNDALL,SD,57066,42.991253,-97.867896
431329,SANFORD CHAMBERLAIN MEDICAL CENTER,"300 S BYRON CHAMBERLAIN, SD",CHAMBERLAIN,SD,57325,43.78511,-99.326134
431330,AVERA ST BENEDICT HEALTH CENTER - CAH,"401 WEST GLYNN DRIVE PARKSTON, SD",PARKSTON,SD,57366,43.398945,-97.990061
431331,AVERA DELLS AREA HOSPITAL  - CAH,"909 N IOWA AVE DELL RAPIDS, SD",DELL RAPIDS,SD,57022,43.828588,-96.715344
431333,SANFORD CANTON-INWOOD MEDICAL CENTER - CAH,"440 NORTH HIAWATHA DRIVE CANTON, SD",CANTON,SD,57013,43.304944,-96.557249
431334,WINNER REGIONAL HEALTHCARE CENTER - CAH,"745 EAST 8TH STREET WINNER, SD",WINNER,SD,57580,43.370947,-99.847617
431335,HURON REGIONAL MEDICAL CENTER,"172 FOURTH STREET SE HURON, SD",HURON,SD,57350,44.362035,-98.210751
431336,SANFORD VERMILLION HOSPITAL,"20 SOUTH PLUM STREET VERMILLION, SD",VERMILLION,SD,57069,42.778635,-96.919918
431337,AVERA HAND COUNTY MEMORIAL HOSPITAL AND CLINIC,"300 W 5TH ST MILLER, SD",MILLER,SD,57362,44.520623,-98.992044
431339,COTEAU DES PRAIRIES HEALTH CARE SYSTEM,"205 ORCHARD DR SISSETON, SD",SISSETON,SD,57262,45.658371,-97.050864
433300,LIFESCAPE,"2501 W 26TH ST SIOUX FALLS, SD",SIOUX FALLS,SD,57105,43.529458,-96.756208
440001,UNICOI COUNTY  HOSPITAL,"100 GREENWAY CIRCLE ERWIN, TN",ERWIN,TN,37650,36.133164,-82.412671
440002,JACKSON-MADISON COUNTY GENERAL HOSPITAL,"620 SKYLINE DRIVE JACKSON, TN",JACKSON,TN,38301,35.63954,-88.831973
440003,SUMNER REGIONAL MEDICAL CENTER,"555 HARTSVILLE PIKE GALLATIN, TN",GALLATIN,TN,37066,36.391117,-86.434341
440006,TRISTAR SKYLINE MEDICAL CENTER,"3441 DICKERSON PIKE NASHVILLE, TN",NASHVILLE,TN,37207,36.245301,-86.756463
440007,UNITY MEDICAL CENTER,"481 INTERSTATE DRIVE MANCHESTER, TN",MANCHESTER,TN,37355,35.497932,-86.078141
440008,HENDERSON COUNTY COMMUNITY HOSPITAL,"200 W CHURCH ST LEXINGTON, TN",LEXINGTON,TN,38351,35.654195,-88.398838
440009,CUMBERLAND MEDICAL CENTER,"421 S MAIN ST CROSSVILLE, TN",CROSSVILLE,TN,38555,35.942713,-85.023007
440010,WAYNE MEDICAL CENTER,"103 J V MANGUBAT DR WAYNESBORO, TN",WAYNESBORO,TN,38485,35.325355,-87.757533
440011,BLOUNT MEMORIAL HOSPITAL,"907 E LAMAR ALEXANDER PARKWAY MARYVILLE, TN",MARYVILLE,TN,37804,35.754975,-83.958602
440015,UNIVERSITY OF TN MEDICAL CENTER (THE),"1924 ALCOA HIGHWAY KNOXVILLE, TN",KNOXVILLE,TN,37920,35.93826,-83.946678
440016,BAPTIST MEMORIAL HOSPITAL HUNTINGDON,"631 RB WILSON DR HUNTINGDON, TN",HUNTINGDON,TN,38344,36.023041,-88.413492
440017,HOLSTON VALLEY MEDICAL CENTER,"130 WEST RAVINE ROAD KINGSPORT, TN",KINGSPORT,TN,37662,36.553005,-82.55426
440018,SYCAMORE SHOALS HOSPITAL,"1501 WEST ELK AVENUE ELIZABETHTON, TN",ELIZABETHTON,TN,37643,36.343941,-82.249623
440020,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,"1265 E COLLEGE ST PULASKI, TN",PULASKI,TN,38478,35.19129,-87.004322
440025,"LAUGHLIN MEMORIAL HOSPITAL, INC","1420 TUSCULUM BLVD GREENEVILLE, TN",GREENEVILLE,TN,37745,36.175393,-82.790893
440029,WILLIAMSON MEDICAL CENTER,"4321 CAROTHERS PARKWAY FRANKLIN, TN",FRANKLIN,TN,37067,35.916684,-86.817047
440030,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,"908 W 4TH NORTH ST MORRISTOWN, TN",MORRISTOWN,TN,37814,36.211948,-83.304345
440031,ROANE MEDICAL CENTER,"8045 ROANE MEDICAL CENTER DRIVE HARRIMAN, TN",HARRIMAN,TN,37748,35.888312,-84.554418
440032,HAWKINS COUNTY MEMORIAL HOSPITAL,"851 LOCUST STREET ROGERSVILLE, TN",ROGERSVILLE,TN,37857,36.399736,-83.012943
440033,TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER,"923 EAST CENTRAL AVENUE LA FOLLETTE, TN",LA FOLLETTE,TN,37766,36.387967,-84.111365
440034,METHODIST MEDICAL CENTER OF OAK RIDGE,"990 OAK RIDGE TURNPIKE BOX 529 OAK RIDGE, TN",OAK RIDGE,TN,37830,36.023397,-84.2439
440035,TENNOVA HEALTHCARE-CLARKSVILLE,"651 DUNLOP LANE CLARKSVILLE, TN",CLARKSVILLE,TN,37040,36.580414,-87.268485
440039,VANDERBILT UNIVERSITY MEDICAL CENTER,"1211 MEDICAL CENTER DRIVE NASHVILLE, TN",NASHVILLE,TN,37232,36.142832,-86.800174
440040,PERRY COMMUNITY HOSPITAL,"2718 SQUIRREL HOLLOW DRIVE LINDEN, TN",LINDEN,TN,37096,35.591854,-87.862909
440046,TRISTAR HORIZON MEDICAL CENTER,"111 HIGHWAY 70 EAST DICKSON, TN",DICKSON,TN,37055,36.07212,-87.374808
440048,BAPTIST MEMORIAL HOSPITAL,"6019 WALNUT GROVE ROAD MEMPHIS, TN",MEMPHIS,TN,38120,35.130758,-89.861022
440049,METHODIST HEALTHCARE MEMPHIS HOSPITALS,"1265 UNION AVE SUITE 700 MEMPHIS, TN",MEMPHIS,TN,38104,35.137088,-90.019145
440050,TAKOMA REGIONAL HOSPITAL,"401 TAKOMA AVE GREENEVILLE, TN",GREENEVILLE,TN,37743,36.152114,-82.844926
440053,SAINT THOMAS RUTHERFORD HOSPITAL,"1700 MEDICAL CENTER PARKWAY MURFREESBORO, TN",MURFREESBORO,TN,37129,35.85864,-86.424241
440056,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL,"110 HOSPITAL DRIVE JEFFERSON CITY, TN",JEFFERSON CITY,TN,37760,36.10686,-83.51964
440057,CLAIBORNE MEDICAL CENTER,"1850 OLD KNOXVILLE HIGHWAY TAZEWELL, TN",TAZEWELL,TN,37879,36.453341,-83.571972
440058,SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER,"185 HOSPITAL ROAD WINCHESTER, TN",WINCHESTER,TN,37398,35.176023,-86.091076
440059,COOKEVILLE REGIONAL MEDICAL CENTER,"1 MEDICAL CENTER BOULEVARD COOKEVILLE, TN",COOKEVILLE,TN,38501,36.16996,-85.50935
440060,MILAN GENERAL HOSPITAL,"4039 HIGHLAND ST MILAN, TN",MILAN,TN,38358,35.913311,-88.753495
440061,TENNOVA HEALTHCARE-VOLUNTEER MARTIN,"161 MOUNT PELIA RD MARTIN, TN",MARTIN,TN,38237,36.333569,-88.869022
440063,JOHNSON CITY MEDICAL CENTER,"400 N STATE OF FRANKLIN RD JOHNSON CITY, TN",JOHNSON CITY,TN,37604,36.30826,-82.38649
440065,NORTHCREST MEDICAL CENTER,"100 NORTHCREST DRIVE SPRINGFIELD, TN",SPRINGFIELD,TN,37172,36.479518,-86.888898
440067,LAKEWAY REGIONAL HOSPITAL,"726 MCFARLAND ST MORRISTOWN, TN",MORRISTOWN,TN,37814,36.21464,-83.304335
440068,STARR REGIONAL MEDICAL CENTER ATHENS,"1114 W MADISON AVE ATHENS, TN",ATHENS,TN,37371,35.440789,-84.608823
440070,DECATUR COUNTY GENERAL HOSPITAL,"969 TENNESSEE AVE S PARSONS, TN",PARSONS,TN,38363,35.635713,-88.12317
440072,TENNOVA HEALTHCARE-DYERSBURG REGIONAL,"400 TICKLE ST DYERSBURG, TN",DYERSBURG,TN,38024,36.047358,-89.38059
440073,MAURY REGIONAL HOSPITAL,"1224 TROTWOOD AVE COLUMBIA, TN",COLUMBIA,TN,38401,35.605855,-87.065844
440081,LECONTE MEDICAL CENTER,"742 MIDDLECREEK ROAD SEVIERVILLE, TN",SEVIERVILLE,TN,37862,35.853855,-83.536965
440083,JAMESTOWN REGIONAL MEDICAL CENTER,"436 CENTRAL AVENUE WEST JAMESTOWN, TN",JAMESTOWN,TN,38556,36.431359,-84.942946
440084,SWEETWATER HOSPITAL ASSOCIATION,"304 WRIGHT ST SWEETWATER, TN",SWEETWATER,TN,37874,35.60025,-84.464223
440091,"MEMORIAL HEALTHCARE SYSTEM, INC","2525 DESALES AVE CHATTANOOGA, TN",CHATTANOOGA,TN,37404,35.040037,-85.261129
440102,LINCOLN MEDICAL CENTER,"106 MEDICAL CENTER BLVD FAYETTEVILLE, TN",FAYETTEVILLE,TN,37334,35.149005,-86.557341
440104,ERLANGER MEDICAL CENTER,"975 E 3RD ST CHATTANOOGA, TN",CHATTANOOGA,TN,37403,35.047899,-85.290853
440109,HARDIN MEDICAL CENTER,"935 WAYNE ROAD SAVANNAH, TN",SAVANNAH,TN,38372,35.22713,-88.230362
440110,FORT LOUDON MEDICAL CENTER,"550 FORT LOUDON MEDICAL CENTER DR LENOIR CITY, TN",LENOIR CITY,TN,37772,35.827108,-84.271752
440111,METRO NASHVILLE GENERAL HOSPITAL,"1818 ALBION STREET NASHVILLE, TN",NASHVILLE,TN,37208,36.166135,-86.806327
440120,TENNOVA HEALTHCARE,"900 EAST OAK HILL AVENUE KNOXVILLE, TN",KNOXVILLE,TN,37917,35.992086,-83.92832
440125,FORT SANDERS REGIONAL MEDICAL CENTER,"1901 W CLINCH AVE KNOXVILLE, TN",KNOXVILLE,TN,37916,35.95681,-83.937134
440130,BAPTIST MEMORIAL HOSPITAL UNION CITY,"1201 BISHOP ST, PO BOX 310 UNION CITY, TN",UNION CITY,TN,38261,36.414423,-89.039037
440131,BAPTIST MEMORIAL HOSPITAL TIPTON,"1995 HIGHWAY 51 S COVINGTON, TN",COVINGTON,TN,38019,35.535248,-89.676169
440132,HENRY COUNTY MEDICAL CENTER,"301 TYSON AV PARIS, TN",PARIS,TN,38242,36.296802,-88.311271
440133,SAINT THOMAS MIDTOWN HOSPITAL,"2000 CHURCH ST NASHVILLE, TN",NASHVILLE,TN,37236,36.1534,-86.800835
440137,TENNOVA HEALTHCARE-SHELBYVILLE,"2835 HWY 231 N SHELBYVILLE, TN",SHELBYVILLE,TN,37160,35.563218,-86.446372
440144,TENNOVA HEALTHCARE-HARTON,"1801 N JACKSON ST BOX 460 TULLAHOMA, TN",TULLAHOMA,TN,37388,35.382921,-86.230533
440148,SAINT THOMAS DEKALB HOSPITAL,"520 W MAIN ST SMITHVILLE, TN",SMITHVILLE,TN,37166,35.959403,-85.829841
440150,TRISTAR SUMMIT MEDICAL CENTER,"5655 FRIST BLVD HERMITAGE, TN",HERMITAGE,TN,37076,36.177999,-86.606015
440151,SAINT THOMAS RIVER PARK HOSPITAL,"1559 SPARTA STREET MC MINNVILLE, TN",MC MINNVILLE,TN,37110,35.698694,-85.742339
440152,REGIONAL ONE HEALTH,"877 JEFFERSON AVENUE MEMPHIS, TN",MEMPHIS,TN,38103,35.142634,-90.031297
440153,TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER,"435 2ND ST NEWPORT, TN",NEWPORT,TN,37821,35.965067,-83.181619
440156,PARKRIDGE MEDICAL CENTER,"2333 MCCALLIE AVE CHATTANOOGA, TN",CHATTANOOGA,TN,37404,35.033739,-85.26886
440159,DELTA MEDICAL CENTER,"3000 GETWELL RD MEMPHIS, TN",MEMPHIS,TN,38118,35.067788,-89.932213
440161,TRISTAR CENTENNIAL MEDICAL CENTER,"2300 PATTERSON STREET NASHVILLE, TN",NASHVILLE,TN,37203,36.152907,-86.807646
440173,PARKWEST MEDICAL CENTER,"9352 PARK WEST BLVD KNOXVILLE, TN",KNOXVILLE,TN,37923,35.917806,-84.10115
440176,INDIAN PATH COMMUNITY HOSPITAL,"2000 BROOKSIDE DR KINGSPORT, TN",KINGSPORT,TN,37660,36.550686,-82.517916
440180,JELLICO COMMUNITY HOSPITAL,"188 HOSPITAL LANE JELLICO, TN",JELLICO,TN,37762,36.573619,-84.12724
440181,BOLIVAR GENERAL HOSPITAL,"650 NUCKOLLS ROAD BOLIVAR, TN",BOLIVAR,TN,38008,35.267953,-89.000577
440182,MCKENZIE REGIONAL HOSPITAL,"161 HOSPITAL DRIVE MC KENZIE, TN",MC KENZIE,TN,38201,36.137591,-88.490741
440183,ST FRANCIS HOSPITAL,"5959 PARK AVE MEMPHIS, TN",MEMPHIS,TN,38119,35.099901,-89.864516
440184,FRANKLIN WOODS COMMUNITY HOSPITAL,"300 MED TECH PARKWAY JOHNSON CITY, TN",JOHNSON CITY,TN,37604,36.337934,-82.40101
440185,TENNOVA HEALTHCARE-CLEVELAND,"2305 CHAMBLISS AVE NW CLEVELAND, TN",CLEVELAND,TN,37311,35.176743,-84.868591
440187,LIVINGSTON REGIONAL HOSPITAL,"315 OAK ST BOX 550 LIVINGSTON, TN",LIVINGSTON,TN,38570,36.384695,-85.328097
440189,TENNOVA HEALTHCARE-REGIONAL JACKSON,"367 HOSPITAL BLVD JACKSON, TN",JACKSON,TN,38305,35.683745,-88.853002
440192,SAINT THOMAS HIGHLANDS HOSPITAL,"401 SEWELL DR SPARTA, TN",SPARTA,TN,38583,35.94812,-85.477074
440193,TENNOVA HEALTHCARE-LEBANON,"1411 BADDOUR PARKWAY LEBANON, TN",LEBANON,TN,37087,36.219173,-86.328318
440194,TRISTAR HENDERSONVILLE MEDICAL CENTER,"355 NEW SHACKLE ISLAND RD HENDERSONVILLE, TN",HENDERSONVILLE,TN,37075,36.324156,-86.620198
440197,TRISTAR SOUTHERN HILLS MEDICAL CENTER,"391 WALLACE RD NASHVILLE, TN",NASHVILLE,TN,37211,36.077872,-86.723814
440200,SAINT THOMAS STONES RIVER HOSPITAL,"324 DOOLITTLE ROAD WOODBURY, TN",WOODBURY,TN,37190,35.832865,-86.072943
440218,SAINT THOMAS HOSPITAL FOR SPECIALTY SURGERY,"2011 MURPHY AVENUE NASHVILLE, TN",NASHVILLE,TN,37203,36.155764,-86.803889
440227,TRISTAR STONECREST MEDICAL CENTER,"200 STONECREST BOULEVARD SMYRNA, TN",SMYRNA,TN,37167,35.973743,-86.56376
440228,SAINT FRANCIS BARTLETT MEDICAL CENTER,"2986 KATE BOND RD BARTLETT, TN",BARTLETT,TN,38133,35.207034,-89.802347
440231,TRUSTPOINT HOSPITAL,"1009 NORTH THOMPSON LANE MURFREESBORO, TN",MURFREESBORO,TN,37129,35.863421,-86.428977
440232,HOUSTON COUNTY COMMUNITY HOSPITAL,"5001 EAST MAIN STREET ERIN, TN",ERIN,TN,37061,36.319516,-87.689193
440235,BIG SOUTH FORK MEDICAL CENTER,"18797 ALBERTA STREET ONEIDA, TN",ONEIDA,TN,37841,36.504212,-84.515194
